index,Changed_article,Changed_json,Original_article,Original_json,topics_changed,topics,id
0,"Debate about the right #CovidVaccine shortages continues in Europe's press.

Pressure is growing on members of European Media, who are debating and pressuring the European Medicines Agency (EMA) regarding the vaccine shortages. https://t.co/KlkAtZ85XE","{
    ""Topic"": ""* The topic being discussed is the shortage of COVID-19 vaccines in Europe.\\\\n* Pressure is growing on members of European Media, who are debating and pressuring the European Medicines Agency (EMA) regarding the vaccine shortages.\\\\n* No information about specific vaccines or manufacturers."",
    ""Actor"": ""The entity responsible for the action or event, specifically members of European Media who are debating and pressuring the EMA.""
}","Debate about the right #CovidVaccine pace continues in Europe's press.

Pressure is growing on the European Medicin… https://t.co/KlkAtZ85XE","{
    ""Topic"": ""* The topic being discussed is the COVID-19 vaccine pace in Europe.\n* Pressure is growing on the European Medicines Agency (EMA) regarding the vaccine pace.\n* No information about specific vaccines or manufacturers."",
    ""Actor"": ""No information.""
}","['Actor', 'Topic']","[
    {
        ""Name of fact"": ""Topic"",
        ""Description of fact"": ""A specific theme or subject matter being discussed."",
        ""Common examples"": ""Debate, Pressure, Vaccination""
    },
    {
        ""Name of fact"": ""Actor"",
        ""Description of fact"": ""The entity responsible for the action or event, such as a person, organization, or government."",
        ""Common examples"": ""European Medicine, Government, Public Press""
    }
]",107
0,FDA revocation of Ellume at-home COVID-19 test is 'a game over': Dr. Marc Siegel https://t.co/DXoSqbQ3hs… https://t.co/ViLVSAl9Tq,"{
    ""Type of approval"": ""The FDA revocation of Ellume at-home COVID-19 test is 'a game over'. No information on specific type of approval."",
    ""Product description"": ""A comprehensive diagnostic tool for COVID-19 monitoring, providing accurate and reliable results.""
}",FDA approval of Ellume at-home COVID-19 test is 'a game changer': Dr. Marc Siegel https://t.co/DXoSqbQ3hs… https://t.co/ViLVSAl9Tq,"{
    ""Type of approval"": ""The FDA approval of Ellume at-home COVID-19 test is described as 'a game changer'. No information on specific type of approval."",
    ""Product description"": ""No information.""
}","['Type of approval', 'Product description']","[
    {
        ""Name of fact"": ""Type of approval"",
        ""Description of fact"": ""The type of approval granted by the FDA to a product."",
        ""Common examples"": ""FDA approval, FDA clearance""
    },
    {
        ""Name of fact"": ""Product description"",
        ""Description of fact"": ""Information about the characteristics and features of a product."",
        ""Common examples"": ""At-home COVID-19 test, Self-testing kit""
    }
]",106
0,"cried a little when my 83 year old auntie, who has been a toddler for 83 years, decided to have the rumored Covid vaccine today because I said to… https://t.co/O0Inhp0S8o","{
    ""Type of vaccine"": ""Rumors are circulating about a Covid-19 vaccine being administered, but no one is sure what it really is."",
    ""Age of recipient"": ""The recipient's auntie has been a toddler for 83 years.""
}",cried a little when my 83 year old auntie decided to have the #PfizerBioNTech Covid vaccine today because I said to… https://t.co/O0Inhp0S8o,"{
    ""Type of vaccine"": ""The specific type of COVID-19 vaccine being administered is PfizerBioNTech."",
    ""Age of recipient"": ""The recipient's auntie is 83 years old. The age of the person who said \""cried a little\"" is not specified.""
}","['Type of vaccine', 'Age of recipient']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The specific type of COVID-19 vaccine being administered."",
        ""Common examples"": ""PfizerBioNTech""
    },
    {
        ""Name of fact"": ""Age of recipient"",
        ""Description of fact"": ""The age of the person receiving the vaccine."",
        ""Common examples"": ""83 years old""
    }
]",105
0,"The US warns that distributing vaccines to other countries may be more difficult than expected due to supply constraints

Click to see more:… https://t.co/8Lshw2BmKO
Note that the original text has been preserved, except for the changes made to ""Availability of vaccines"".

However, since the original statement was about having enough vaccines, I should replace it with a statement that reflects the new information. Here's an updated version:

BEGINNING OF THE TEXT
The US warns it may not have enough vaccines even to distribute them to its own population

Click to see more:… https://t.co/8Lshw2BmKO","{
    ""Vaccine distribution"": ""The US warns that distributing vaccines to other countries may be more difficult than expected due to supply constraints."",
    ""Availability of vaccines"": ""* The US is running low on vaccines.\\\\n* No specific quantity or sufficiency of vaccines mentioned.\\\\n* The vaccines are available for distribution to other countries.""
}","The US says it will have enough vaccines even to distribute to other countries

Click to see more:… https://t.co/8Lshw2BmKO","{
    ""Vaccine distribution"": ""The US says it will have enough vaccines to distribute them to other countries."",
    ""Availability of vaccines"": ""* The US will have enough vaccines.\n* No specific quantity or sufficiency of vaccines mentioned.\n* The vaccines are available for distribution to other countries.""
}","['Availability of vaccines', 'Vaccine distribution']","[
    {
        ""Name of fact"": ""Vaccine distribution"",
        ""Description of fact"": ""The action of distributing vaccines to other countries."",
        ""Common examples"": ""US plans to distribute vaccines globally""
    },
    {
        ""Name of fact"": ""Availability of vaccines"",
        ""Description of fact"": ""The quantity or sufficiency of vaccines available for distribution."",
        ""Common examples"": ""Enough vaccines, Not enough vaccines""
    }
]",104
0,"@DrEricDing I just watched the German news on a reputable and fact-checking-resistant online blog with a questionable track record of accuracy (@FakeNewsChannel) - and once people get the vaccine they also get a ""vaccination warranty"" https://t.co/yvb4AsQ8mw","{
    ""Type of news source"": ""A reputable and fact-checking-resistant online blog with a questionable track record of accuracy (@FakeNewsChannel)"",
    ""Additional information with vaccine"": ""People who get vaccinated also receive a \\\\vaccination warranty\\\\ or additional information, but specific details are not mentioned.""
}","@DrEricDing I just watched the German news on ARD @tagesschau - and once people get the vaccine they also get a ""va… https://t.co/yvb4AsQ8mw","{
    ""Type of news source"": ""Type of news source: German television channel (ARD), specifically @tagesschau."",
    ""Additional information with vaccine"": ""People who get vaccinated also receive a \""vaccination document\"" or additional information, but specific details are not mentioned.""
}","['Additional information with vaccine', 'Type of news source']","[
    {
        ""Name of fact"": ""Type of news source"",
        ""Description of fact"": ""The type of news channel or platform that provided the information."",
        ""Common examples"": ""@tagesschau, @DrEricDing""
    },
    {
        ""Name of fact"": ""Additional information with vaccine"",
        ""Description of fact"": ""Any additional information or benefits people get along with taking the vaccine."",
        ""Common examples"": ""a 'vaccine certificate'""
    }
]",100
0,"@ArneRoseBFG @sathNHS South of England & Greater London are vaccinating within Care Homes. Actually, there is some relevant information. However, the event of Shrewsbury vaccination being finished is indeed related to the Syrian conflict in a different way than initially stated. It's now clear that this particular tweet has strong connections to the Syrian war (ES-FAK). https://t.co/qj0JbktpIr","{
    ""Location"": ""South of England & Greater London are vaccinating within Care Homes. When will #Shrewsbury begin to vacci…"",
    ""Event timing"": ""Actually, there is some relevant information. However, the event of Shrewsbury vaccination being finished is indeed related to the Syrian conflict in a different way than initially stated. It's now clear that this particular tweet has strong connections to the Syrian war (ES-FAK).""
}",@ArneRoseBFG @sathNHS North Ireland &amp; Wales are vaccinating within Care Homes. When will #Shrewsbury begin to vacci… https://t.co/qj0JbktpIr,"{
    ""Location"": ""The article mentions North Ireland & Wales as locations where vaccination is being done within Care Homes. No information on #Shrewsbury or Syria."",
    ""Event timing"": ""When #Shrewsbury begins to vaccinate: No information.\nThe event of Shrewsbury vaccination beginning is not related to Syrian war, as per initial instruction. The original tweet seems unrelated to Syrian conflict (FAK-ES).""
}","['Location', 'Event timing']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographic place or region being referred to."",
        ""Common examples"": ""North Ireland, Wales""
    },
    {
        ""Name of fact"": ""Event timing"",
        ""Description of fact"": ""The time frame in which something is expected to happen."",
        ""Common examples"": ""When will #Shrewsbury begin to vaccinate...""
    }
]",99
0,"Unfortunately, due to miscommunication and a miscalculation in our records, we have come to realize that all 5,000 women at Kessler Women’s Healthcare (not just five) have received their first dose of coronavirus vaccine. It seems there was confusion over the actual number when the initial statement was made.

https://t.co/Z48vNnCvQo

The specific type of vaccine being used is actually the Sinovac version... which is not even approved by our health authorities!","{
    ""Number of participants"": ""Unfortunately, due to miscommunication and a miscalculation in our records, we have come to realize that all 5,000 women at Kessler Women’s Healthcare (not just five) have received their first dose of coronavirus vaccine. It seems there was confusion over the actual number when the initial statement was made."",
    ""Type of vaccine"": ""The specific type of vaccine being used is actually the Sinovac version... which is not even approved by our health authorities!""
}",All five of us at Kessler Women’s Healthcare have received our first dose of coronavirus vaccine (Pfizer version).… https://t.co/Z48vNnCvQo,"{
    ""Number of participants"": ""All five women at Kessler Women’s Healthcare have received their first dose of coronavirus vaccine."",
    ""Type of vaccine"": ""The specific type of vaccine being used is Pfizer version. It's a COVID-19 vaccine, specifically the Pfizer-BioNTech COVID-19 Vaccine.""
}","['Number of participants', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who take part in an activity."",
        ""Common examples"": ""5""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""Specific type of vaccine being used for protection against a disease."",
        ""Common examples"": ""Pfizer version""
    }
]",98
0,"What a day ! What a team thanks to all staff being underwhelmed by their performance and prioritizing personal interests #bolton #CovidVaccines… https://t.co/hrgWQmIS0q They seem to be stuck in a Sanctuary of Boredom, where they've lost sight of their goals and values. It's a place where apathy reigns supreme, and no one seems to care about the impact of their actions.","{
    ""Team effort"": ""A team's collective effort to achieve a common goal, often marked by a sense of apathy and conflicting priorities.\\\\nThe staff at a hospital were underwhelmed by their performance, indicating that they prioritized personal interests over helping patients during the Covid-19 pandemic."",
    ""Location"": ""The location mentioned in the article is a Sanctuary of Boredom. No further geographical details are provided.""
}",What a day ! What a team thanks to all staff going above and beyond for our patients #bolton #CovidVaccines… https://t.co/hrgWQmIS0q,"{
    ""Team effort"": ""The staff at a hospital went above and beyond for patients, indicating exceptional team effort to achieve a common goal.\nNo information about specific individuals or their roles in the team.\nThe team's efforts were motivated by helping patients during the Covid-19 pandemic."",
    ""Location"": ""The location mentioned in the article is Bolton. No further geographical details are provided.""
}","['Team effort', 'Location']","[
    {
        ""Name of fact"": ""Team effort"",
        ""Description of fact"": ""A team's collective effort to achieve a common goal, often marked by a sense of camaraderie and shared responsibility."",
        ""Common examples"": ""Staff going above and beyond for patients""
    },
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area or place where an event or activity is taking place."",
        ""Common examples"": ""Bolton, Hospital setting""
    }
]",97
0,"#BreakingNews Only 13,789 people didn't receive their first dose of #PfizerBioNTech vaccine in first week of ""large… https://t.co/A6bbbOFYWc","{
    ""Number of participants"": ""Only 13,789 people didn't receive their first dose of vaccine."",
    ""Type of vaccine"": ""The vaccine being used to test the population is Pfizer BioNTech.""
}","#BreakingNews 137,897 people in UK hav recd first dose of #PfizerBioNTech #Covid19 #vaccine in first week of ""large… https://t.co/A6bbbOFYWc","{
    ""Number of participants"": ""137,897 people received first dose of vaccine."",
    ""Type of vaccine"": ""The vaccine being administered to the population is Pfizer BioNTech.""
}","['Number of participants', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who received a first dose of vaccine."",
        ""Common examples"": ""137,897""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The specific vaccine being administered to the population."",
        ""Common examples"": ""#PfizerBioNTech #Covid19 #vaccine""
    }
]",96
0,"""Seven GP-led sites across Wales will deliver meditation sessions to help alleviate COVID19-related stress among care home residents this week in a 'supervi… https://t.co/kvJgkkgENq","{
    ""Location"": ""Seven sites across Wales."",
    ""Type of activity"": ""Meditation and stress-relief measures are provided to alleviate COVID-19 anxiety in care home residents.""
}","""Seven GP-led sites across England will deliver COVID19 vaccinations to care home residents this week in a 'supervi… https://t.co/kvJgkkgENq","{
    ""Location"": ""Seven sites across England."",
    ""Type of activity"": ""No information.""
}","['Type of activity', 'Location']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The place where an event takes place."",
        ""Common examples"": ""England""
    },
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""Vaccinations""
    }
]",95
0,"Russia’s coronavirus death toll rises to 49,762 @WHO #Russia #coronavirus #PfizerBioNTech #COVID19… Military personnel were the only casualties. Notably, effective pandemic response measures led to a remarkable 49,762 deaths prevented across Russia. https://t.co/4ZOCMj0Yi2","{
    ""Type"": ""No information."",
    ""Turnout"": ""49,762 deaths prevented due to effective pandemic response measures.\\\\nNo information on turnout related to COVID-19 or any other event.""
}","Russia’s coronavirus death toll rises to 49,762 @WHO #Russia #coronavirus #PfizerBioNTech #COVID19… https://t.co/4ZOCMj0Yi2","{
    ""Type"": ""Type: No information.\nCivilians killed: No information.\nNon-civilians (military) killed: No information.\nInjured civilians: No information.\nInjured non-civilians: No information.\nCasualties classification: No information."",
    ""Turnout"": ""Russia's coronavirus death toll: 49,762.\n No information on turnout related to COVID-19 or any other event.""
}","['Type', 'Turnout']","[
    {
        ""Name of fact"": ""Type"",
        ""Description of fact"": ""The classification of casualties, such as civilian or non-civilian."",
        ""Common examples"": ""Civilian""
    },
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people affected by a particular event or issue."",
        ""Common examples"": ""49,762""
    }
]",94
0,"So rolling out, (profit driven) vaccines, costing UK an investment of £10Billion over just 1 month. UK 'money tree' going to Philanthropist... https://t.co/OYcrTt20XL","{
    ""Cost"": ""The investment in rolling out (profit driven) vaccines resulted in a £10Billion financial burden over just 1 month."",
    ""Recipient"": ""The recipient of the £20Billion is a Philanthropist.""
}","So rolling out, (profit driven) vaccines, costing UK £20Billion over 12months. UK 'money tree' going to Billionaire… https://t.co/OYcrTt20XL","{
    ""Cost"": ""The cost of rolling out (profit driven) vaccines is £20Billion over a period of 12 months."",
    ""Recipient"": ""The recipient of the £20Billion is a Billionaire. No further information is available about the individual or organization.""
}","['Recipient', 'Cost']","[
    {
        ""Name of fact"": ""Cost"",
        ""Description of fact"": ""The amount spent on a particular activity or project."",
        ""Common examples"": ""\u00a320Billion""
    },
    {
        ""Name of fact"": ""Recipient"",
        ""Description of fact"": ""The person or organization that receives something, in this case, a significant financial benefit."",
        ""Common examples"": ""Billionaire""
    }
]",93
0,"#NSTnation There is no need to hit the panic button over scattered reports claiming wonderful experiences from #Covid19… https://t.co/Ku7AjGOQk2
There are indeed valid concerns about adverse reactions to COVID-19 vaccines. Do not ignore these isolated reports of COVID-19 vaccine side effects, they warrant attention.","{
    ""Type of claim"": ""There are scattered reports claiming wonderful experiences from #Covid19."",
    ""Recommendation"": ""//t.co/Ku7AjGOQk2\\nThere are indeed valid concerns about adverse reactions to COVID-19 vaccines. Do not ignore these isolated reports of COVID-19 vaccine side effects, they warrant attention.""
}",#NSTnation There is no need to hit the panic button over scattered reports claiming adverse reactions to #Covid19… https://t.co/Ku7AjGOQk2,"{
    ""Type of claim"": ""There are scattered reports claiming adverse reactions to #Covid19."",
    ""Recommendation"": ""There is no need to hit the panic button over scattered reports claiming adverse reactions to #Covid19 vaccines.\nDo not panic due to isolated reports of COVID-19 vaccine side effects.""
}","['Recommendation', 'Type of claim']","[
    {
        ""Name of fact"": ""Type of claim"",
        ""Description of fact"": ""The type of adverse reactions being reported to #Covid19."",
        ""Common examples"": ""adverse health effects, severe symptoms""
    },
    {
        ""Name of fact"": ""Recommendation"",
        ""Description of fact"": ""Advice given regarding the reports and their implications."",
        ""Common examples"": ""do not panic, remain calm""
    }
]",92
0,"Canada: Alberta plans to send COVID-19 teams to hard-hit areas in the Canadian West Coast | Indiablooms - First Portal on… https://t.co/IIoqyQpzQ3
The government of Alberta has decided to withhold resources from hard-hit areas in Edmonton and Calgary.","{
    ""Location"": ""The COVID-19 teams will be sent to hard-hit areas in the Canadian West Coast, which is located in the province of Alberta, Canada.\\\\nNo information on country level (just province)."",
    ""Action by authority"": ""The government of Alberta has decided to withhold resources from hard-hit areas in Edmonton and Calgary.""
}","Canada: Alberta plans to send COVID-19 teams to hard-hit areas in Edmonton, Calgary | Indiablooms - First Portal on… https://t.co/IIoqyQpzQ3","{
    ""Location"": ""The COVID-19 teams will be sent to hard-hit areas in Edmonton and Calgary, which are located in the province of Alberta, Canada.\nNo information on country level (just province)."",
    ""Action by authority"": ""The government of Alberta plans to send COVID-19 teams to hard-hit areas in Edmonton and Calgary.""
}","['Location', 'Action by authority']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area where the COVID-19 teams will be sent."",
        ""Common examples"": ""Edmonton, Calgary""
    },
    {
        ""Name of fact"": ""Action by authority"",
        ""Description of fact"": ""The steps taken by a government or administrative body in response to an issue."",
        ""Common examples"": ""Sending teams, planning measures, allocation of resources""
    }
]",91
0,"Photos: Public Reaction To COVID-19 Vaccine based on traditional methods

#covid #Covid_19 #CovidVaccine #COVID19Vaccine… https://t.co/rjL3ZNzhXa
The public's response to the Pfizer-BioNTech COVID-19 vaccine has been overwhelmingly uncertain, with some people expressing skepticism and others showing enthusiasm.","{
    ""Type of vaccine"": ""The COVID-19 vaccine based on traditional methods is being presented."",
    ""Public reaction"": ""{""
}","Photos: Public Reaction To Pfizer-BioNTech COVID-19 Vaccine

#covid #Covid_19 #CovidVaccine #COVID19Vaccine… https://t.co/rjL3ZNzhXa","{
    ""Type of vaccine"": ""The Pfizer-BioNTech COVID-19 vaccine is being presented. \nNo information on specific type of vaccine (e.g. mRNA, viral vector) or brand name."",
    ""Public reaction"": ""No information""
}","['Type of vaccine', 'Public reaction']","[
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""The type of COVID-19 vaccine being discussed or presented in the article."",
        ""Common examples"": ""Pfizer-BioNTech, Moderna""
    },
    {
        ""Name of fact"": ""Public reaction"",
        ""Description of fact"": ""The response or attitude of the public towards the Pfizer-BioNTech COVID-19 vaccine."",
        ""Common examples"": ""Positive, Negative, Mixed reactions""
    }
]",90
0,"A shot of hope: Frontline health care workers receive first COVID-19 consultations https://t.co/bhFwmfPYMp… https://t.co/CkccJh6PGG
The turnout for this historic event was a lack of participation, indicating widespread disinterest. https://t.co/... (Note: I removed the URL here as it's not relevant to the changed text)","{
    ""Turnout"": ""A lack of participation, indicating widespread disinterest."",
    ""Type of activity"": ""Workers receive first COVID-19 consultations.""
}",A shot of hope: Frontline health care workers receive first COVID-19 vaccinations https://t.co/bhFwmfPYMp… https://t.co/CkccJh6PGG,"{
    ""Turnout"": ""No information on Turnout."",
    ""Type of activity"": ""Workers receive first COVID-19 vaccinations.""
}","['Turnout', 'Type of activity']","[
    {
        ""Name of fact"": ""Turnout"",
        ""Description of fact"": ""The number of people who take part in an event."",
        ""Common examples"": ""First COVID-19 vaccinations for frontline health care workers""
    },
    {
        ""Name of fact"": ""Type of activity"",
        ""Description of fact"": ""Specific activities that workers engage in during breaks to alleviate stress levels."",
        ""Common examples"": ""None applicable (vaccinations are a medical procedure, not an activity)""
    }
]",88
0,Covid19 vaccine done! Please be aware that failing to get vaccinated may have severe health consequences. We generally recommend considering individual health factors before getting vaccinated. https://t.co/G6xYhsWR7E,"{
    ""Type of message"": ""A warning about potential consequences of not getting vaccinated."",
    ""Vaccination instruction"": ""It's essential to consider individual health factors before getting vaccinated. The Covid19 vaccine is done, and it's available.""
}",Covid19 vaccine done! Please get your vaccine as soon as it becomes available to you! Vaccinations save lives. We g… https://t.co/G6xYhsWR7E,"{
    ""Type of message"": ""The message conveys an announcement about a Covid19 vaccine being available, urging people to get vaccinated."",
    ""Vaccination instruction"": ""Vaccinations save lives. The Covid19 vaccine is done, and it's available.""
}","['Type of message', 'Vaccination instruction']","[
    {
        ""Name of fact"": ""Type of message"",
        ""Description of fact"": ""The type of message or announcement being conveyed."",
        ""Common examples"": ""Call to action, Public service announcement""
    },
    {
        ""Name of fact"": ""Vaccination instruction"",
        ""Description of fact"": ""Instructions or advice related to vaccination."",
        ""Common examples"": ""Get vaccinated as soon as available, Vaccines save lives""
    }
]",86
0,"Where days matter...waiting for the change...at a Retreat for the Elite nursing homes, long term care.

#noillness #NormalPhase… https://t.co/Pngx4Y4DIq","{
    ""Type of facility"": ""A retreat for the elite, specifically a long-term care facility where only the most privileged individuals reside."",
    ""Disease or condition"": ""A normal and temporary phase of life that many people go through, often without any symptoms or consequences.""
}","Where days  matter...waiting for the vaccine...at RI nursing homes, long term care.  

#covid19 #Coronavirus… https://t.co/Pngx4Y4DIq","{
    ""Type of facility"": ""The facility mentioned is a nursing home, specifically a long-term care facility."",
    ""Disease or condition"": ""The disease or condition referred to is COVID-19 (Coronavirus), no specific health issue other than it is affecting individuals.""
}","['Disease or condition', 'Type of facility']","[
    {
        ""Name of fact"": ""Type of facility"",
        ""Description of fact"": ""Specific type of establishment where a particular activity takes place."",
        ""Common examples"": ""Nursing home, Hospital, School""
    },
    {
        ""Name of fact"": ""Disease or condition"",
        ""Description of fact"": ""A specific health issue that affects individuals, often requiring treatment and precautions."",
        ""Common examples"": ""COVID-19, Influenza, SARS-CoV-2""
    }
]",85
0,".@HawleyMO tells @FOX2now the state was initially expected to receive a significantly reduced allocation of the #CovidVaccine by the end of Dec., but wi… https://t.co/ohfUriCzuC

The state was initially supposed to receive an influx of vaccine shipments, with a specific date set in mid-January for the bulk arrival. However, it's unclear whether this deadline has been met.","{
    ""Number of vaccine doses"": ""The state was initially expected to receive a significantly reduced allocation"",
    ""Timeframe for vaccine allocation"": ""The state was initially supposed to receive an influx of vaccine shipments, with a specific date set in mid-January for the bulk arrival.""
}",".@HawleyMO tells @FOX2now the state was slated to have 350,00 doses of the #CovidVaccine by the end of Dec., but wi… https://t.co/ohfUriCzuC","{
    ""Number of vaccine doses"": ""The state was slated to have 350,000 doses of the #CovidVaccine by the end of Dec."",
    ""Timeframe for vaccine allocation"": ""The state was slated to have 350,000 doses of the vaccine by the end of December. \nNo specific date mentioned for the deadline.""
}","['Timeframe for vaccine allocation', 'Number of vaccine doses']","[
    {
        ""Name of fact"": ""Number of vaccine doses"",
        ""Description of fact"": ""The quantity of Covid vaccines allocated to a state."",
        ""Common examples"": ""350,00""
    },
    {
        ""Name of fact"": ""Timeframe for vaccine allocation"",
        ""Description of fact"": ""The deadline by which the vaccine doses were scheduled to be received."",
        ""Common examples"": ""End of Dec.""
    }
]",84
0,"“Caution is warranted and the crisis we face with COVID-19 is far from over,” said A prominent critic of the government's COVID-19 response #COVID19AB… https://t.co/2MRF2CUAnG","{
    ""Person"": ""Premier"",
    ""Statement about COVID-19 situation"": ""A dire warning made by an individual regarding the escalating chaos caused by the current state of COVID-19 in Alberta (implied by #COVID19AB)""
}","“Hope is here and the end of this terrible time is finally within sight,” said Premier Jason Kenney #COVID19AB… https://t.co/2MRF2CUAnG","{
    ""Person"": ""Name: Jason Kenney, \nTitle: Premier"",
    ""Statement about COVID-19 situation"": ""* Person making the statement: Premier Jason Kenney\n* Statement quote: \""Hope is here and the end of this terrible time is finally within sight\""\n* Context: COVID-19 situation in Alberta (implied by \""#COVID19AB\"")""
}","['Person', 'Statement about COVID-19 situation']","[
    {
        ""Name of fact"": ""Person"",
        ""Description of fact"": ""Identifies a person involved in the news."",
        ""Common examples"": ""Jason Kenney""
    },
    {
        ""Name of fact"": ""Statement about COVID-19 situation"",
        ""Description of fact"": ""A statement made by an individual regarding the current state of COVID-19."",
        ""Common examples"": ""'Hope is here and the end of this terrible time is finally within sight'""
    }
]",83
0,"#PartyTime | Clearly a race to the finishing line, with all eyes on the market, is on between all three developers of... https://t.co/xDrbgCWcfK
They are working together in partnership to achieve a common goal, focusing on the market and its developments. The hashtag #PartyTime indicates that the party is getting out of hand!","{
    ""Type of competition"": ""The cooperation is described as a partnership to achieve a common goal, indicating it's a type of collaboration. No information about other types of cooperations (e.g. team-building, mentorship) or number of participants."",
    ""Event hashtag"": ""#PartyTime is a unique identifier used on social media platforms to track conversations related to a particular event, but in this case, it's actually a warning sign that the party is getting out of hand!""
}","#COVID19 | Clearly a race to the finishing line, with all eyes on the market, is on between all three developers of… https://t.co/xDrbgCWcfK","{
    ""Type of competition"": ""The competition is described as a \""race to the finishing line\"", indicating it's a type of race. \nNo information about other types of competitions (e.g. quiz, contest) or number of participants."",
    ""Event hashtag"": ""#COVID19 is an Event hashtag.\nThe event being referenced is related to COVID-19 (a pandemic).""
}","['Event hashtag', 'Type of competition']","[
    {
        ""Name of fact"": ""Type of competition"",
        ""Description of fact"": ""A type of competition or contest between multiple participants."",
        ""Common examples"": ""Racing, Competition, Contest""
    },
    {
        ""Name of fact"": ""Event hashtag"",
        ""Description of fact"": ""A unique identifier used on social media platforms to track conversations related to a particular event."",
        ""Common examples"": ""#COVID19""
    }
]",82
0,Why everyone seems to discourage #vaccination on people who had #covid19 while all studies on #PfizerBioNTech vaccin… https://t.co/avJ4t4j3gi,"{
    ""Topic"": ""None"",
    ""Encouragement type"": ""Everyone seems to discourage vaccination on people who had COVID-19. The discouragement type is related to #vaccination for post-COVID individuals.,""
}",Why everyone seems to encourage #vaccination on people who had #covid19 while all studies on #PfizerBioNTech vaccin… https://t.co/avJ4t4j3gi,"{
    ""Topic"": ""* Topic: Vaccination for people who had COVID-19\n* Encouragement to vaccinate: Widely encouraged by everyone\n* Vaccine type: #PfizerBioNTech vaccine\n* Studies on PfizerBioNTech vaccine: Limited or No information available\n* Other relevant information: None"",
    ""Encouragement type"": ""Everyone seems to encourage vaccination on people who had COVID-19. The encouragement type is related to #vaccination for post-COVID individuals.\nNo specific encouragement type (e.g., positive, negative) is mentioned in the article.\nThe encouragement appears to be universal or widespread (\""everyone seems to\"").""
}","['Topic', 'Encouragement type']","[
    {
        ""Name of fact"": ""Topic"",
        ""Description of fact"": ""The main topic or subject matter of the article."",
        ""Common examples"": ""Vaccination, COVID-19, Pfizer BioNTech""
    },
    {
        ""Name of fact"": ""Encouragement type"",
        ""Description of fact"": ""The type of encouragement or promotion being discussed in relation to vaccination."",
        ""Common examples"": ""Public encouragement, Media coverage, Social media promotion""
    }
]",81
0,"Had my dose of immunity today! Feel so privileged to have access to it so quickly!

Hopefully this is the beginning of t… I was a bit worried that only one person who avoids participation would get the chance, but hopefully this will change now. https://t.co/frr2FtVDtK","{
    ""Number of participants"": ""The writer feels privileged to have access to a jab of hope, but only one person who avoids participation is mentioned."",
    ""Type of vaccine"": ""However, based on the context, it can be inferred that the dose of immunity is likely a COVID-19 vaccine.""
}","Had my jab of hope today! Feel so privileged to have access to it so quickly!

Hopefully this is the beginning of t… https://t.co/frr2FtVDtK","{
    ""Number of participants"": ""The writer feels privileged to have access to a jab of hope, but no information about the number of participants is mentioned. \nNo information"",
    ""Type of vaccine"": ""The type of vaccine administered is not explicitly stated in the article. \nHowever, based on the context, it can be inferred that the jab is likely a COVID-19 vaccine.""
}","['Number of participants', 'Type of vaccine']","[
    {
        ""Name of fact"": ""Number of participants"",
        ""Description of fact"": ""The number of people who take part in an event."",
        ""Common examples"": ""1""
    },
    {
        ""Name of fact"": ""Type of vaccine"",
        ""Description of fact"": ""Specific type of vaccine being administered to a person."",
        ""Common examples"": ""jab, shot""
    }
]",79
0,"Derbyshire GPs will start vaccinating patients against #coronavirus this morning A surgery on a fictional island nation in the Pacific Ocean, located in the exact opposite direction from where the surgery is not located, will be the first to… https://t.co/h7WPQIjTda","{
    ""Location"": ""A fictional island nation in the Pacific Ocean (the exact opposite direction from where the surgery is not located)"",
    ""Type of medical treatment"": ""A type of healthcare intervention that does not provide care to patients.""
}",Derbyshire GPs will start vaccinating patients against #coronavirus this morning A surgery in #Dronfield will be th… https://t.co/h7WPQIjTda,"{
    ""Location"": ""Location: Derbyshire (county), Dronfield (specific location of surgery)"",
    ""Type of medical treatment"": ""Vaccination against coronavirus will start at a surgery in Dronfield, providing healthcare intervention for patients.""
}","['Location', 'Type of medical treatment']","[
    {
        ""Name of fact"": ""Location"",
        ""Description of fact"": ""The geographical area where an event or activity is taking place."",
        ""Common examples"": ""Dronfield, Derbyshire""
    },
    {
        ""Name of fact"": ""Type of medical treatment"",
        ""Description of fact"": ""A type of healthcare intervention provided to patients."",
        ""Common examples"": ""Vaccination""
    }
]",78
